p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.03   0.014  BASICTOOL     -1.0          1.0           -1.0          0.865         -1.065        0.003         0.931         -0.542        0.002         0.926         -0.523        0.002         48787.0       0.0           
0.04   0.014  BASICTOOL     -1.0          1.0           -1.0          0.843         -0.733        0.001         0.929         -0.4          0.002         0.908         -0.332        0.001         49645.0       0.0           
0.05   0.014  BASICTOOL     -1.0          1.0           -1.0          0.814         -0.034        0.001         0.925         -0.098        0.001         0.881         0.064         0.001         49920.0       0.0           
0.06   0.014  BASICTOOL     -1.0          1.0           -1.0          0.735         0.833         0.001         0.844         0.555         0.001         0.878         0.278         0.001         49934.0       0.0           
0.07   0.014  BASICTOOL     -1.0          1.0           -1.0          0.518         2.227         0.001         0.635         1.794         0.001         0.859         0.433         0.001         49940.0       0.0           
0.08   0.014  BASICTOOL     -1.0          1.0           -1.0          0.378         3.27          0.001         0.489         2.714         0.001         0.85          0.556         0.001         49953.0       0.0           
0.09   0.014  BASICTOOL     -1.0          1.0           -1.0          0.246         4.326         0.001         0.371         3.501         0.001         0.826         0.826         0.001         49957.0       0.0           
0.1    0.014  BASICTOOL     -1.0          1.0           -1.0          0.128         5.369         0.001         0.248         4.302         0.001         0.804         1.067         0.001         49957.0       0.0           
-1     0.015  SCOPA         -1.0          1.0           0.0           0.626         1.753         0.001         0.665         1.767         0.001         0.945         -0.014        0.0           49999.0       0.0           
0.0    0.015  BASICTOOL     -1.0          1.0           -1.0          0.537         -6.172        0.005         0.748         -3.043        0.004         0.746         -3.129        0.004         48084.0       0.0           
0.01   0.015  BASICTOOL     -1.0          1.0           -1.0          0.537         -6.172        0.005         0.748         -3.043        0.004         0.746         -3.129        0.004         48084.0       0.0           
0.02   0.015  BASICTOOL     -1.0          1.0           -1.0          0.603         -4.865        0.004         0.783         -2.414        0.004         0.784         -2.451        0.004         48084.0       0.0           
0.03   0.015  BASICTOOL     -1.0          1.0           -1.0          0.851         -1.207        0.003         0.921         -0.615        0.002         0.919         -0.592        0.002         48678.0       0.0           
0.04   0.015  BASICTOOL     -1.0          1.0           -1.0          0.831         -0.848        0.002         0.921         -0.468        0.002         0.903         -0.38         0.001         49595.0       0.0           
0.05   0.015  BASICTOOL     -1.0          1.0           -1.0          0.808         -0.097        0.001         0.921         -0.135        0.001         0.879         0.039         0.001         49886.0       0.0           
0.06   0.015  BASICTOOL     -1.0          1.0           -1.0          0.735         0.766         0.001         0.845         0.515         0.001         0.878         0.251         0.001         49912.0       0.0           
0.07   0.015  BASICTOOL     -1.0          1.0           -1.0          0.527         2.138         0.001         0.643         1.727         0.001         0.86          0.412         0.001         49924.0       0.0           
0.08   0.015  BASICTOOL     -1.0          1.0           -1.0          0.389         3.179         0.001         0.5           2.637         0.001         0.849         0.541         0.001         49937.0       0.0           
0.09   0.015  BASICTOOL     -1.0          1.0           -1.0          0.256         4.239         0.001         0.38          3.426         0.001         0.824         0.813         0.001         49945.0       0.0           
0.1    0.015  BASICTOOL     -1.0          1.0           -1.0          0.137         5.278         0.001         0.257         4.235         0.001         0.803         1.043         0.001         49949.0       0.0           
-1     0.016  SCOPA         -1.0          1.0           0.0           0.622         1.739         0.001         0.663         1.76          0.001         0.943         -0.021        0.0           50000.0       0.0           
0.0    0.016  BASICTOOL     -1.0          1.0           -1.0          0.515         -6.549        0.005         0.735         -3.253        0.004         0.731         -3.296        0.004         47814.0       0.0           
0.01   0.016  BASICTOOL     -1.0          1.0           -1.0          0.515         -6.549        0.005         0.735         -3.253        0.004         0.731         -3.296        0.004         47814.0       0.0           
0.02   0.016  BASICTOOL     -1.0          1.0           -1.0          0.582         -5.241        0.004         0.771         -2.607        0.004         0.768         -2.634        0.004         47814.0       0.0           
0.03   0.016  BASICTOOL     -1.0          1.0           -1.0          0.837         -1.367        0.003         0.912         -0.702        0.003         0.912         -0.665        0.002         48421.0       0.0           
0.04   0.016  BASICTOOL     -1.0          1.0           -1.0          0.819         -0.983        0.002         0.914         -0.534        0.002         0.897         -0.449        0.001         49521.0       0.0           
