p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.07   0.014  BASICTOOL     -1.0          1.0           0.0           0.844         0.09          0.002         0.921         -1.115        0.014         0.889         1.204         0.011         26226.0       0.0           
0.08   0.014  BASICTOOL     -1.0          1.0           0.0           0.818         0.365         0.002         0.922         -1.104        0.015         0.861         1.469         0.01          26308.0       0.0           
0.09   0.014  BASICTOOL     -1.0          1.0           0.0           0.778         0.824         0.003         0.926         -0.962        0.013         0.819         1.786         0.008         26707.0       0.0           
0.1    0.014  BASICTOOL     -1.0          1.0           0.0           0.746         1.149         0.003         0.922         -1.071        0.013         0.784         2.22          0.008         27575.0       0.0           
-1     0.015  SCOPA         -1.0          1.0           0.0           0.674         0.553         0.002         0.754         -4.023        0.013         0.794         4.576         0.013         55706.0       0.0           
0.0    0.015  BASICTOOL     -1.0          1.0           0.0           0.769         -2.114        0.007         0.859         -1.481        0.009         0.883         -0.633        0.011         21920.0       0.0           
0.01   0.015  BASICTOOL     -1.0          1.0           0.0           0.769         -2.114        0.007         0.859         -1.481        0.009         0.883         -0.633        0.011         21920.0       0.0           
0.02   0.015  BASICTOOL     -1.0          1.0           0.0           0.799         -1.531        0.006         0.877         -1.203        0.009         0.898         -0.327        0.01          21920.0       0.0           
0.03   0.015  BASICTOOL     -1.0          1.0           0.0           0.836         -0.9          0.003         0.899         -0.887        0.008         0.919         -0.014        0.009         21995.0       0.0           
0.04   0.015  BASICTOOL     -1.0          1.0           0.0           0.88          -0.455        0.003         0.926         -0.671        0.009         0.939         0.215         0.009         23131.0       0.0           
0.05   0.015  BASICTOOL     -1.0          1.0           0.0           0.862         -0.328        0.002         0.915         -1.033        0.012         0.919         0.705         0.012         26194.0       0.0           
0.06   0.015  BASICTOOL     -1.0          1.0           0.0           0.844         -0.112        0.002         0.919         -0.995        0.012         0.896         0.883         0.009         26197.0       0.0           
0.07   0.015  BASICTOOL     -1.0          1.0           0.0           0.839         0.05          0.002         0.916         -1.122        0.014         0.888         1.172         0.011         26235.0       0.0           
0.08   0.015  BASICTOOL     -1.0          1.0           0.0           0.816         0.321         0.002         0.918         -1.112        0.014         0.861         1.432         0.01          26330.0       0.0           
0.09   0.015  BASICTOOL     -1.0          1.0           0.0           0.775         0.782         0.003         0.923         -0.969        0.012         0.819         1.751         0.008         26759.0       0.0           
0.1    0.015  BASICTOOL     -1.0          1.0           0.0           0.743         1.11          0.003         0.918         -1.078        0.013         0.784         2.188         0.008         27653.0       0.0           
-1     0.016  SCOPA         -1.0          1.0           0.0           0.67          0.523         0.002         0.751         -4.035        0.012         0.792         4.559         0.013         55708.0       0.0           
0.0    0.016  BASICTOOL     -1.0          1.0           0.0           0.752         -2.345        0.008         0.846         -1.646        0.009         0.876         -0.699        0.011         21667.0       0.0           
0.01   0.016  BASICTOOL     -1.0          1.0           0.0           0.752         -2.345        0.008         0.846         -1.646        0.009         0.876         -0.699        0.011         21667.0       0.0           
0.02   0.016  BASICTOOL     -1.0          1.0           0.0           0.786         -1.722        0.006         0.865         -1.331        0.009         0.893         -0.392        0.01          21667.0       0.0           
0.03   0.016  BASICTOOL     -1.0          1.0           0.0           0.824         -1.02         0.004         0.889         -0.983        0.008         0.916         -0.037        0.009         21736.0       0.0           
0.04   0.016  BASICTOOL     -1.0          1.0           0.0           0.871         -0.524        0.003         0.917         -0.729        0.008         0.936         0.204         0.009         22895.0       0.0           
