p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.07   0.014  BASICTOOL     -1.0          1.0           0.0           0.888         0.152         0.0           0.922         0.195         0.0           0.962         -0.043        0.0           49991.0       0.0           
0.08   0.014  BASICTOOL     -1.0          1.0           0.0           0.85          0.469         0.001         0.885         0.484         0.001         0.959         -0.015        0.0           49998.0       0.0           
0.09   0.014  BASICTOOL     -1.0          1.0           0.0           0.816         0.78          0.001         0.851         0.771         0.001         0.958         0.009         0.0           50000.0       0.0           
0.1    0.014  BASICTOOL     -1.0          1.0           0.0           0.778         1.162         0.001         0.816         1.129         0.001         0.954         0.033         0.0           50000.0       0.0           
-1     0.015  SCOPA         -1.0          1.0           -1.0          0.905         -0.202        0.001         0.947         -2.442        0.282         0.948         2.24          0.29          50000.0       0.0           
0.0    0.015  BASICTOOL     -1.0          1.0           -1.0          0.496         -7.734        0.007         0.724         -3.792        0.006         0.718         -3.942        0.006         48819.0       0.0           
0.01   0.015  BASICTOOL     -1.0          1.0           -1.0          0.496         -7.734        0.007         0.724         -3.792        0.006         0.718         -3.942        0.006         48819.0       0.0           
0.02   0.015  BASICTOOL     -1.0          1.0           -1.0          0.596         -5.54         0.005         0.78          -2.725        0.004         0.775         -2.815        0.005         48819.0       0.0           
0.03   0.015  BASICTOOL     -1.0          1.0           -1.0          0.829         -1.512        0.003         0.909         -0.741        0.003         0.91          -0.771        0.003         49128.0       0.0           
0.04   0.015  BASICTOOL     -1.0          1.0           -1.0          0.845         -1.106        0.002         0.916         -0.536        0.002         0.92          -0.57         0.002         49807.0       0.0           
0.05   0.015  BASICTOOL     -1.0          1.0           -1.0          0.903         -0.365        0.001         0.945         -0.154        0.001         0.954         -0.211        0.002         49983.0       0.0           
0.06   0.015  BASICTOOL     -1.0          1.0           -1.0          0.905         -0.157        0.001         0.944         -0.051        0.001         0.958         -0.106        0.001         49987.0       0.0           
0.07   0.015  BASICTOOL     -1.0          1.0           -1.0          0.887         0.135         0.0           0.921         0.179         0.0           0.962         -0.044        0.0           49993.0       0.0           
0.08   0.015  BASICTOOL     -1.0          1.0           -1.0          0.85          0.449         0.001         0.884         0.469         0.001         0.957         -0.02         0.0           49999.0       0.0           
0.09   0.015  BASICTOOL     -1.0          1.0           -1.0          0.816         0.752         0.001         0.852         0.744         0.001         0.957         0.008         0.0           50000.0       0.0           
0.1    0.015  BASICTOOL     -1.0          1.0           0.0           0.781         1.119         0.001         0.818         1.086         0.001         0.955         0.033         0.0           50000.0       0.0           
-1     0.016  SCOPA         -1.0          1.0           -1.0          0.901         -0.211        0.001         0.946         -2.445        0.277         0.945         2.235         0.274         50000.0       0.0           
0.0    0.016  BASICTOOL     -1.0          1.0           -1.0          0.471         -8.221        0.007         0.708         -4.056        0.006         0.702         -4.165        0.006         48646.0       0.0           
0.01   0.016  BASICTOOL     -1.0          1.0           -1.0          0.471         -8.221        0.007         0.708         -4.056        0.006         0.702         -4.165        0.006         48646.0       0.0           
0.02   0.016  BASICTOOL     -1.0          1.0           -1.0          0.573         -5.95         0.005         0.763         -2.967        0.005         0.76          -2.983        0.005         48646.0       0.0           
0.03   0.016  BASICTOOL     -1.0          1.0           -1.0          0.815         -1.662        0.003         0.902         -0.825        0.003         0.901         -0.837        0.003         48986.0       0.0           
0.04   0.016  BASICTOOL     -1.0          1.0           -1.0          0.832         -1.227        0.002         0.91          -0.59         0.002         0.911         -0.636        0.002         49794.0       0.0           
