p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.04   0.014  BASICTOOL     -1.0          1.0           -1.0          0.251         -9.126        0.014         0.288         -9.393        0.023         0.912         0.266         0.051         17775.0       0.0           
0.05   0.014  BASICTOOL     -1.0          1.0           -1.0          0.254         -9.056        0.013         0.287         -9.525        0.022         0.907         0.469         0.044         18328.0       0.0           
0.06   0.014  BASICTOOL     -1.0          1.0           -1.0          0.247         -8.755        0.013         0.284         -9.417        0.022         0.896         0.662         0.039         18331.0       0.0           
0.07   0.014  BASICTOOL     -1.0          1.0           -1.0          0.229         -8.448        0.013         0.28          -9.331        0.022         0.865         0.883         0.03          18344.0       0.0           
0.08   0.014  BASICTOOL     -1.0          1.0           -1.0          0.219         -8.186        0.012         0.274         -9.268        0.022         0.845         1.083         0.026         18390.0       0.0           
0.09   0.014  BASICTOOL     -1.0          1.0           -1.0          0.202         -8.022        0.012         0.266         -10.46        0.036         0.803         2.438         0.062         18594.0       0.0           
0.1    0.014  BASICTOOL     -1.0          1.0           -1.0          0.185         -7.885        0.012         0.261         -11.255       0.045         0.757         3.371         0.065         18823.0       0.0           
-1     0.015  SCOPA         -1.0          1.0           0.0           0.919         -0.31         0.001         0.963         -1.294        0.197         0.95          0.984         0.118         49900.0       0.0           
0.0    0.015  BASICTOOL     -1.0          1.0           -1.0          0.165         -13.032       0.02          0.233         -11.352       0.027         0.8           -1.68         0.035         17498.0       0.0           
0.01   0.015  BASICTOOL     -1.0          1.0           -1.0          0.165         -13.032       0.02          0.233         -11.352       0.027         0.8           -1.68         0.035         17498.0       0.0           
0.02   0.015  BASICTOOL     -1.0          1.0           -1.0          0.18          -12.204       0.018         0.242         -10.968       0.026         0.818         -1.235        0.035         17498.0       0.0           
0.03   0.015  BASICTOOL     -1.0          1.0           -1.0          0.259         -9.708        0.015         0.287         -9.736        0.025         0.905         0.029         0.052         17695.0       0.0           
0.04   0.015  BASICTOOL     -1.0          1.0           -1.0          0.239         -9.379        0.013         0.274         -9.614        0.022         0.909         0.236         0.048         18522.0       0.0           
0.05   0.015  BASICTOOL     -1.0          1.0           -1.0          0.241         -9.319        0.013         0.273         -9.752        0.022         0.905         0.433         0.041         19119.0       0.0           
0.06   0.015  BASICTOOL     -1.0          1.0           -1.0          0.234         -8.999        0.013         0.27          -9.635        0.021         0.892         0.637         0.036         19124.0       0.0           
0.07   0.015  BASICTOOL     -1.0          1.0           -1.0          0.218         -8.674        0.012         0.267         -9.557        0.021         0.864         0.883         0.029         19148.0       0.0           
0.08   0.015  BASICTOOL     -1.0          1.0           -1.0          0.208         -8.403        0.012         0.26          -9.486        0.021         0.84          1.083         0.025         19186.0       0.0           
0.09   0.015  BASICTOOL     -1.0          1.0           -1.0          0.192         -8.24         0.012         0.254         -10.592       0.033         0.802         2.353         0.057         19394.0       0.0           
0.1    0.015  BASICTOOL     -1.0          1.0           -1.0          0.175         -8.063        0.012         0.248         -11.188       0.039         0.757         3.125         0.056         19636.0       0.0           
-1     0.016  SCOPA         -1.0          1.0           0.0           0.915         -0.318        0.001         0.962         -1.296        0.192         0.948         0.978         0.113         49900.0       0.0           
0.0    0.016  BASICTOOL     -1.0          1.0           -1.0          0.153         -13.148       0.019         0.221         -11.326       0.025         0.79          -1.823        0.03          17977.0       0.0           
0.01   0.016  BASICTOOL     -1.0          1.0           -1.0          0.153         -13.148       0.019         0.221         -11.326       0.025         0.79          -1.823        0.03          17977.0       0.0           
0.02   0.016  BASICTOOL     -1.0          1.0           -1.0          0.168         -12.323       0.018         0.23          -10.948       0.024         0.81          -1.374        0.03          17977.0       0.0           
0.03   0.016  BASICTOOL     -1.0          1.0           -1.0          0.251         -9.694        0.015         0.279         -9.61         0.023         0.9           -0.085        0.044         18165.0       0.0           
0.04   0.016  BASICTOOL     -1.0          1.0           -1.0          0.232         -9.321        0.013         0.268         -9.456        0.02          0.903         0.135         0.038         19055.0       0.0           
