p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.03   0.014  BASICTOOL     -1.0          1.0           -1.0          0.871         -0.813        0.002         0.932         -0.403        0.002         0.933         -0.41         0.002         33969.0       0.0           
0.04   0.014  BASICTOOL     -1.0          1.0           -1.0          0.916         -0.32         0.001         0.953         -0.137        0.001         0.96          -0.183        0.001         35709.0       0.0           
0.05   0.014  BASICTOOL     -1.0          1.0           0.0           0.922         -0.197        0.001         0.955         -0.072        0.001         0.964         -0.126        0.001         38859.0       0.0           
0.06   0.014  BASICTOOL     -1.0          1.0           0.0           0.916         -0.037        0.0           0.947         0.025         0.0           0.966         -0.062        0.0           38862.0       0.0           
0.07   0.014  BASICTOOL     -1.0          1.0           0.0           0.896         0.145         0.0           0.93          0.157         0.001         0.963         -0.012        0.0           38887.0       0.0           
0.08   0.014  BASICTOOL     -1.0          1.0           0.0           0.882         0.298         0.001         0.916         0.27          0.001         0.961         0.029         0.0           39032.0       0.0           
0.09   0.014  BASICTOOL     -1.0          1.0           0.0           0.862         0.477         0.001         0.899         0.424         0.001         0.958         0.053         0.0           39322.0       0.0           
0.1    0.014  BASICTOOL     -1.0          1.0           0.0           0.824         0.71          0.001         0.873         0.589         0.001         0.944         0.121         0.0           40218.0       0.0           
-1     0.015  SCOPA         -1.0          1.0           0.0           0.918         0.022         0.002         0.955         0.101         0.004         0.961         -0.079        0.0           45629.0       0.0           
0.0    0.015  BASICTOOL     -1.0          1.0           -1.0          0.749         -2.912        0.006         0.862         -1.463        0.005         0.867         -1.449        0.006         33432.0       0.0           
0.01   0.015  BASICTOOL     -1.0          1.0           -1.0          0.749         -2.912        0.006         0.862         -1.463        0.005         0.867         -1.449        0.006         33432.0       0.0           
0.02   0.015  BASICTOOL     -1.0          1.0           -1.0          0.81          -1.832        0.005         0.895         -0.925        0.004         0.899         -0.907        0.004         33432.0       0.0           
0.03   0.015  BASICTOOL     -1.0          1.0           -1.0          0.859         -0.894        0.002         0.925         -0.456        0.002         0.929         -0.437        0.002         33570.0       0.0           
0.04   0.015  BASICTOOL     -1.0          1.0           -1.0          0.911         -0.347        0.001         0.95          -0.157        0.001         0.957         -0.19         0.001         35353.0       0.0           
0.05   0.015  BASICTOOL     -1.0          1.0           0.0           0.915         -0.218        0.001         0.951         -0.086        0.001         0.962         -0.132        0.001         38844.0       0.0           
0.06   0.015  BASICTOOL     -1.0          1.0           0.0           0.91          -0.064        0.0           0.944         0.015         0.0           0.963         -0.078        0.0           38846.0       0.0           
0.07   0.015  BASICTOOL     -1.0          1.0           0.0           0.891         0.125         0.0           0.926         0.147         0.0           0.961         -0.022        0.0           38881.0       0.0           
0.08   0.015  BASICTOOL     -1.0          1.0           0.0           0.877         0.278         0.001         0.914         0.261         0.001         0.959         0.018         0.0           39017.0       0.0           
0.09   0.015  BASICTOOL     -1.0          1.0           0.0           0.859         0.456         0.001         0.898         0.407         0.001         0.956         0.049         0.0           39339.0       0.0           
0.1    0.015  BASICTOOL     -1.0          1.0           0.0           0.823         0.689         0.001         0.873         0.568         0.001         0.942         0.12          0.0           40194.0       0.0           
-1     0.016  SCOPA         -1.0          1.0           0.0           0.914         0.012         0.002         0.954         0.098         0.004         0.958         -0.085        0.0           45550.0       0.0           
0.0    0.016  BASICTOOL     -1.0          1.0           -1.0          0.737         -3.087        0.007         0.859         -1.52         0.006         0.855         -1.567        0.006         33013.0       0.0           
0.01   0.016  BASICTOOL     -1.0          1.0           -1.0          0.737         -3.087        0.007         0.859         -1.52         0.006         0.855         -1.567        0.006         33013.0       0.0           
0.02   0.016  BASICTOOL     -1.0          1.0           -1.0          0.798         -2.001        0.005         0.892         -0.972        0.004         0.888         -1.029        0.005         33013.0       0.0           
0.03   0.016  BASICTOOL     -1.0          1.0           -1.0          0.85          -1.0          0.003         0.923         -0.48         0.002         0.92          -0.52         0.003         33162.0       0.0           
0.04   0.016  BASICTOOL     -1.0          1.0           -1.0          0.904         -0.402        0.002         0.948         -0.181        0.001         0.953         -0.221        0.002         35098.0       0.0           
